"output_freq","GPS_reference","N31","N2_HS","N2_LS","N1_HS","NC1_LS","BW"
40124,106042,1,11,5572,11,14726,9
40125,184075,1,11,3210,11,14726,9
40126,40126,1,11,14726,11,14726,9
40127,120381,1,11,4908,11,14724,9
40128,186504,1,11,3168,11,14724,9
40129,120387,1,11,4908,11,14724,9
40130,180585,1,11,3272,11,14724,9
40131,180369,1,11,3276,11,14724,9
40132,193866,1,11,3048,11,14724,9
40133,191680,1,11,3082,11,14720,9
40134,113713,1,6,9526,11,14722,9
40135,169303,1,5,7678,11,14722,9
40136,138127,1,8,5882,11,14722,9
40137,181010,1,11,3264,11,14720,9
40138,196420,1,11,3008,11,14720,9
40139,180136,1,11,3280,11,14720,9
40140,184644,1,11,3200,11,14720,9
40141,160564,1,11,3680,11,14720,9
40142,160568,1,11,3680,11,14720,9
40143,160572,1,11,3680,11,14720,9
40144,191334,1,11,3088,11,14718,9
40145,189255,1,11,3122,11,14718,9
40146,147202,1,11,4014,11,14718,9
40147,139821,1,11,4226,11,14718,9
40148,120444,1,11,4906,11,14718,9
40149,198666,1,11,2974,11,14716,9
40150,183950,1,11,3212,11,14716,9
40151,80302,1,11,7358,11,14716,9
40152,173992,1,11,3396,11,14716,9
40153,80306,1,11,7358,11,14716,9
40154,125086,1,11,4724,11,14716,9
40155,110355,1,11,5354,11,14714,9
40156,140546,1,11,4204,11,14714,9
40157,95641,1,11,6178,11,14714,9
40158,169211,1,11,3492,11,14714,9
40159,51499,1,11,11474,11,14714,9
40160,196160,1,11,3012,11,14712,9
40161,160644,1,11,3678,11,14712,9
40162,160648,1,11,3678,11,14712,9
40163,160652,1,11,3678,11,14712,9
40164,120492,1,11,4904,11,14712,9
40165,177770,1,11,3324,11,14712,9
40166,195643,1,11,3020,11,14710,9
40167,66945,1,11,8826,11,14710,9
40168,100420,1,11,5884,11,14710,9
40169,40169,1,11,14710,11,14710,9
40170,191230,1,11,3090,11,14710,9
40171,125018,1,11,4726,11,14708,9
40172,161788,1,11,3652,11,14708,9
40173,154434,1,11,3826,11,14708,9
40174,194881,1,11,3032,11,14708,9
40175,183850,1,11,3214,11,14708,9
40176,198558,1,11,2976,11,14708,9
40177,120531,1,11,4902,11,14706,9
40178,180801,1,11,3268,11,14706,9
40179,185459,1,11,3186,11,14706,9
40180,196308,1,11,3010,11,14706,9
40181,169119,1,11,3494,11,14706,9
40182,166339,1,11,3552,11,14704,9
40183,160732,1,11,3676,11,14704,9
40184,160736,1,11,3676,11,14704,9
40185,174610,1,11,3384,11,14704,9
40186,160744,1,11,3676,11,14704,9
40187,51457,1,11,11482,11,14702,9
40188,124967,1,11,4728,11,14702,9
40189,40189,1,11,14702,11,14702,9
40190,73510,1,11,8038,11,14702,9
40191,40191,1,11,14702,11,14702,9
40192,117616,1,11,5024,11,14702,9
40193,120579,1,11,4900,11,14700,9
40194,198940,1,11,2970,11,14700,9
40195,168819,1,11,3500,11,14700,9
40196,191100,1,11,3092,11,14700,9
40197,187586,1,11,3150,11,14700,9
40198,40198,1,11,14698,11,14698,9
40199,40199,1,11,14698,11,14698,9
40200,183725,1,11,3216,11,14698,9
40201,51443,1,11,11486,11,14698,9
40202,40202,1,11,14698,11,14698,9
40203,198423,1,11,2978,11,14698,9
40204,176686,1,8,4598,11,14696,9
40205,176902,1,10,3674,11,14696,9
40206,73711,1,8,11022,11,14696,9
40207,156937,1,4,10354,11,14696,9
40208,173756,1,8,4676,11,14696,9
40209,120627,1,11,4898,11,14694,9
40210,124651,1,11,4740,11,14694,9
40211,193471,1,11,3054,11,14694,9
40212,176486,1,11,3348,11,14694,9
40213,120639,1,11,4898,11,14694,9
40214,120642,1,11,4898,11,14694,9
40215,154266,1,11,3830,11,14692,9
40216,161612,1,11,3656,11,14692,9
40217,80434,1,11,7346,11,14692,9
40218,80436,1,11,7346,11,14692,9
40219,135901,1,11,4348,11,14692,9
40220,146900,1,11,4022,11,14690,9
40221,184755,1,11,3198,11,14690,9
40222,190970,1,11,3094,11,14690,9
40223,156731,1,11,3770,11,14690,9
40224,189388,1,11,3120,11,14690,9
40225,183625,1,11,3218,11,14690,9
40226,160904,1,9,4488,11,14688,9
40227,189244,1,9,3816,11,14688,9
40228,199716,1,9,3616,11,14688,9
40229,195398,1,9,3696,11,14688,9
40230,182376,1,10,3564,11,14688,9
40231,40231,1,11,14686,11,14686,9
40232,197212,1,11,2996,11,14686,9
40233,93877,1,11,6294,11,14686,9
40234,140819,1,11,4196,11,14686,9
40235,95459,1,11,6190,11,14686,9
40236,154203,1,11,3832,11,14686,9
40237,80474,1,11,7342,11,14684,9
40238,161524,1,11,3658,11,14684,9
40239,187221,1,11,3156,11,14684,9
40240,146840,1,11,4024,11,14684,9
40241,80482,1,11,7342,11,14684,9
40242,139479,1,11,4236,11,14682,9
40243,120729,1,11,4894,11,14682,9
40244,120732,1,11,4894,11,14682,9
40245,120735,1,11,4894,11,14682,9
40246,120738,1,11,4894,11,14682,9
40247,120741,1,11,4894,11,14682,9
40248,190840,1,11,3096,11,14680,9
40249,160996,1,11,3670,11,14680,9
40250,183500,1,11,3220,11,14680,9
40251,161004,1,11,3670,11,14680,9
40252,170288,1,11,3470,11,14680,9
40253,40253,1,11,14678,11,14678,9
40254,44034,1,11,13418,11,14678,9
40255,86815,1,11,6806,11,14678,9
40256,194752,1,11,3034,11,14678,9
40257,198153,1,11,2982,11,14678,9
40258,40258,1,11,14678,11,14678,9
40259,155321,1,11,3804,11,14676,9
40260,161436,1,11,3660,11,14676,9
40261,199349,1,11,2964,11,14676,9
40262,150429,1,11,3928,11,14676,9
40263,120789,1,11,4892,11,14676,9
40264,181907,1,11,3248,11,14674,9
40265,185219,1,11,3190,11,14674,9
40266,194619,1,11,3036,11,14674,9
40267,191719,1,11,3082,11,14674,9
40268,110737,1,11,5336,11,14674,9
40269,147653,1,11,4002,11,14674,9
40270,161080,1,11,3668,11,14672,9
40271,161084,1,11,3668,11,14672,9
40272,187936,1,11,3144,11,14672,9
40273,188902,1,11,3128,11,14672,9
40274,190736,1,11,3098,11,14672,9
40275,183375,1,11,3222,11,14670,9
40276,181242,1,11,3260,11,14670,9
40277,120831,1,11,4890,11,14670,9
40278,181251,1,11,3260,11,14670,9
40279,139691,1,11,4230,11,14670,9
40280,185820,1,11,3180,11,14670,9
40281,178718,1,11,3306,11,14668,9
40282,161348,1,11,3662,11,14668,9
40283,80566,1,11,7334,11,14668,9
40284,198018,1,11,2984,11,14668,9
40285,153083,1,11,3860,11,14668,9
40286,40286,1,11,14666,11,14666,9
40287,95329,1,11,6198,11,14666,9
40288,117328,1,11,5036,11,14666,9
40289,40289,1,11,14666,11,14666,9
40290,124661,1,11,4740,11,14666,9
40291,40291,1,11,14666,11,14666,9
40292,161168,1,11,3666,11,14664,9
40293,190476,1,11,3102,11,14664,9
40294,161176,1,11,3666,11,14664,9
40295,161180,1,11,3666,11,14664,9
40296,196443,1,11,3008,11,14664,9
40297,40297,1,11,14662,11,14662,9
40298,40298,1,11,14662,11,14662,9
40299,153951,1,11,3838,11,14662,9
40300,190606,1,11,3100,11,14662,9
40301,40301,1,11,14662,11,14662,9
40302,131958,1,11,4478,11,14662,9
40303,150265,1,11,3932,11,14660,9
40304,167857,1,11,3520,11,14660,9
40305,134350,1,11,4398,11,14660,9
40306,102620,1,11,5758,11,14660,9
40307,124610,1,11,4742,11,14660,9
40308,141078,1,11,4188,11,14658,9
40309,181131,1,11,3262,11,14658,9
40310,169302,1,11,3490,11,14658,9
40311,197883,1,11,2986,11,14658,9
40312,141092,1,11,4188,11,14658,9
40313,154607,1,11,3822,11,14658,9
40314,161256,1,11,3664,11,14656,9
40315,167857,1,11,3520,11,14656,9
40316,161264,1,11,3664,11,14656,9
40317,163048,1,11,3624,11,14656,9
40318,161272,1,11,3664,11,14656,9
40319,194583,1,11,3036,11,14652,9
40320,199122,1,10,3264,11,14654,9
40321,148962,1,11,3966,11,14652,9
40322,181449,1,11,3256,11,14652,9
40323,147851,1,11,3996,11,14652,9
40324,171377,1,4,9482,11,14654,9
40325,183150,1,11,3226,11,14652,9
40326,190476,1,11,3102,11,14652,9
40327,190113,1,11,3108,11,14652,9
40328,189144,1,11,3124,11,14652,9
40329,165797,1,11,3564,11,14652,9
40330,159685,1,11,3700,11,14650,9
40331,45415,1,11,13010,11,14650,9
40332,168050,1,11,3516,11,14650,9
40333,77645,1,11,7610,11,14650,9
40334,196310,1,11,3010,11,14650,9
40335,109875,1,11,5378,11,14650,9
40336,161344,1,11,3662,11,14648,9
40337,161348,1,11,3662,11,14648,9
40338,197748,1,11,2988,11,14648,9
40339,195917,1,11,3016,11,14648,9
40340,161360,1,11,3662,11,14648,9
40341,153783,1,11,3842,11,14646,9
40342,168429,1,11,3508,11,14646,9
40343,121029,1,11,4882,11,14646,9
40344,175752,1,11,3362,11,14646,9
40345,121035,1,11,4882,11,14646,9
40346,121038,1,11,4882,11,14646,9
40347,98626,1,9,7322,11,14644,9
40348,110957,1,8,7322,11,14644,9
40349,164222,1,7,5654,11,14644,9
40350,177540,1,7,5230,11,14644,9
40351,80702,1,7,11506,11,14644,9
40352,190346,1,11,3104,11,14642,9
40353,40353,1,11,14642,11,14642,9
40354,40354,1,11,14642,11,14642,9
40355,51247,1,11,11530,11,14642,9
40356,139099,1,11,4248,11,14642,9
40357,40357,1,11,14642,11,14642,9
40358,161432,1,11,3660,11,14640,9
40359,161436,1,11,3660,11,14640,9
40360,184647,1,11,3200,11,14640,9
40361,161444,1,11,3660,11,14640,9
40362,198555,1,11,2976,11,14640,9
40363,125549,1,11,4706,11,14638,9
40364,131183,1,11,4504,11,14638,9
40365,197613,1,11,2990,11,14638,9
40366,40366,1,11,14638,11,14638,9
40367,40367,1,11,14638,11,14638,9
40368,195924,1,11,3016,11,14638,9
40369,80738,1,11,7318,11,14636,9
40370,160996,1,11,3670,11,14636,9
40371,80742,1,11,7318,11,14636,9
40372,80744,1,11,7318,11,14636,9
40373,171973,1,11,3436,11,14636,9
40374,181683,1,11,3252,11,14634,9
40375,182925,1,11,3230,11,14634,9
40376,195391,1,11,3024,11,14634,9
40377,121131,1,11,4878,11,14634,9
40378,190242,1,11,3106,11,14634,9
40379,121137,1,11,4878,11,14634,9
40380,198535,1,11,2976,11,14632,9
40381,161524,1,11,3658,11,14632,9
40382,161528,1,11,3658,11,14632,9
40383,178839,1,11,3304,11,14632,9
40384,161536,1,11,3658,11,14632,9
40385,153463,1,11,3850,11,14630,9
40386,185801,1,11,3180,11,14630,9
40387,40387,1,11,14630,11,14630,9
40388,191843,1,11,3080,11,14630,9
40389,148093,1,11,3990,11,14630,9
40390,158675,1,11,3724,11,14630,9
40391,164671,1,11,3588,11,14628,9
40392,197478,1,11,2992,11,14628,9
40393,179814,1,11,3286,11,14628,9
40394,169017,1,11,3496,11,14628,9
40395,185817,1,11,3180,11,14628,9
40396,40396,1,11,14626,11,14626,9
40397,143479,1,11,4118,11,14626,9
40398,43878,1,11,13466,11,14626,9
40399,58607,1,11,10082,11,14626,9
40400,182825,1,11,3232,11,14626,9
40401,65817,1,11,8978,11,14626,9
40402,161608,1,11,3656,11,14624,9
40403,161612,1,11,3656,11,14624,9
40404,190112,1,11,3108,11,14624,9
40405,161620,1,11,3656,11,14624,9
40406,162692,1,11,3632,11,14624,9
40407,121221,1,11,4874,11,14622,9
40408,121224,1,11,4874,11,14622,9
40409,124287,1,11,4754,11,14622,9
40410,131598,1,11,4490,11,14622,9
40411,168153,1,11,3514,11,14622,9
40412,121236,1,11,4874,11,14622,9
40413,182922,1,11,3230,11,14620,9
40414,176902,1,11,3340,11,14620,9
40415,147275,1,11,4012,11,14620,9
40416,181030,1,11,3264,11,14620,9
40417,133687,1,11,4420,11,14620,9
40418,102326,1,11,5774,11,14618,9
40419,197343,1,11,2994,11,14618,9
40420,146180,1,11,4042,11,14618,9
40421,40421,1,11,14618,11,14618,9
40422,43854,1,11,13474,11,14618,9
40423,40423,1,11,14618,11,14618,9
40424,198534,1,11,2976,11,14616,9
40425,198940,1,11,2970,11,14616,9
40426,199752,1,11,2958,11,14616,9
40427,161708,1,11,3654,11,14616,9
40428,195402,1,11,3024,11,14616,9
40429,80858,1,11,7306,11,14612,9
40430,189956,1,11,3110,11,14612,9
40431,175201,1,11,3372,11,14612,9
40432,160754,1,8,5054,11,14614,9
40433,80866,1,11,7306,11,14612,9
40434,168061,1,6,6446,11,14614,9
40435,105131,1,11,5620,11,14612,9
40436,160732,1,11,3676,11,14612,9
40437,175227,1,11,3372,11,14612,9
40438,80876,1,11,7306,11,14612,9
40439,193609,1,11,3052,11,14612,9
40440,175320,1,11,3370,11,14610,9
40441,121323,1,11,4870,11,14610,9
40442,177755,1,11,3324,11,14610,9
40443,148535,1,11,3978,11,14610,9
40444,151665,1,11,3896,11,14610,9
40445,121335,1,11,4870,11,14610,9
40446,197736,1,11,2988,11,14608,9
40447,161788,1,11,3652,11,14608,9
40448,169984,1,11,3476,11,14608,9
40449,193224,1,11,3058,11,14608,9
40450,182600,1,11,3236,11,14608,9
40451,187352,1,11,3154,11,14608,9
40452,87636,1,11,6742,11,14606,9
40453,51121,1,11,11558,11,14606,9
40454,40454,1,11,14606,11,14606,9
40455,180699,1,11,3270,11,14606,9
40456,189878,1,11,3112,11,14606,9
40457,167946,1,11,3518,11,14604,9
40458,160644,1,11,3678,11,14604,9
40459,121377,1,11,4868,11,14604,9
40460,170380,1,11,3468,11,14604,9
40461,121383,1,11,4868,11,14604,9
40462,121386,1,11,4868,11,14604,9
40463,140209,1,11,4214,11,14602,9
40464,175224,1,11,3372,11,14602,9
40465,56651,1,11,10430,11,14602,9
40466,141631,1,11,4172,11,14602,9
40467,153321,1,11,3854,11,14602,9
40468,195640,1,11,3020,11,14600,9
40469,183950,1,11,3212,11,14600,9
40470,196954,1,11,3000,11,14600,9
40471,161884,1,11,3650,11,14600,9
40472,161888,1,11,3650,11,14600,9
40473,197100,1,11,2998,11,14600,9
40474,182133,1,11,3244,11,14598,9
40475,182475,1,11,3238,11,14598,9
40476,182142,1,11,3244,11,14598,9
40477,124083,1,11,4762,11,14598,9
40478,182151,1,11,3244,11,14598,9
40479,80958,1,11,7298,11,14596,9
40480,180136,1,11,3280,11,14596,9
40481,80962,1,11,7298,11,14596,9
40482,189748,1,11,3114,11,14596,9
40483,80966,1,11,7298,11,14596,9
40484,124244,1,11,4756,11,14596,9
40485,89067,1,5,14594,11,14594,9
40486,198512,1,11,2976,11,14592,9
40487,161948,1,11,3648,11,14592,9
40488,153237,1,8,5302,11,14594,9
40489,161956,1,11,3648,11,14592,9
40490,161960,1,11,3648,11,14592,9
40491,186504,1,11,3168,11,14592,9
40492,192337,1,11,3072,11,14592,9
40493,161972,1,11,3648,11,14592,9
40494,181032,1,11,3264,11,14592,9
40495,199360,1,11,2964,11,14592,9
40496,160490,1,8,5062,11,14590,9
40497,188986,1,11,3126,11,14588,9
40498,141743,1,11,4168,11,14588,9
40499,80998,1,11,7294,11,14588,9
40500,192588,1,9,3750,11,14590,9
40501,105242,1,11,5614,11,14588,9
40502,160468,1,11,3682,11,14588,9
40503,189014,1,11,3126,11,14588,9
40504,172972,1,11,3416,11,14588,9
40505,113414,1,11,5210,11,14588,9
40506,189028,1,11,3126,11,14588,9
40507,121521,1,11,4862,11,14586,9
40508,199342,1,11,2964,11,14586,9
40509,190971,1,11,3094,11,14586,9
40510,157989,1,11,3740,11,14586,9
40511,123981,1,11,4766,11,14586,9
40512,197496,1,11,2992,11,14586,9
40513,162052,1,11,3646,11,14584,9
40514,171362,1,11,3448,11,14584,9
40515,162060,1,11,3646,11,14584,9
40516,162064,1,11,3646,11,14584,9
40517,162068,1,11,3646,11,14584,9
40518,155319,1,11,3804,11,14582,9
40519,40519,1,11,14582,11,14582,9
40520,186392,1,11,3170,11,14582,9
40521,94783,1,11,6234,11,14582,9
40522,40522,1,11,14582,11,14582,9
40523,133147,1,11,4438,11,14582,9
40524,198936,1,11,2970,11,14580,9
40525,182250,1,11,3242,11,14580,9
40526,182367,1,11,3240,11,14580,9
40527,196830,1,11,3002,11,14580,9
40528,182376,1,11,3240,11,14580,9
40529,40529,1,11,14578,11,14578,9
40530,190105,1,11,3108,11,14578,9
40531,40531,1,11,14578,11,14578,9
40532,40532,1,11,14578,11,14578,9
40533,135339,1,11,4366,11,14578,9
40534,189514,1,11,3118,11,14578,9
40535,162140,1,11,3644,11,14576,9
40536,65592,1,11,9008,11,14576,9
40537,162148,1,11,3644,11,14576,9
40538,162152,1,11,3644,11,14576,9
40539,162156,1,11,3644,11,14576,9
40540,170268,1,11,3470,11,14574,9
40541,198137,1,11,2982,11,14574,9
40542,181134,1,11,3262,11,14574,9
40543,121629,1,11,4858,11,14574,9
40544,188421,1,11,3136,11,14574,9
40545,170289,1,11,3470,11,14574,9
40546,160292,1,11,3686,11,14572,9
40547,94718,1,11,6238,11,14572,9
40548,112933,1,11,5232,11,14572,9
40549,167578,1,11,3526,11,14572,9
40550,182150,1,11,3244,11,14572,9
40551,179583,1,11,3290,11,14570,9
40552,199609,1,11,2960,11,14570,9
40553,155899,1,11,3790,11,14570,9
40554,196695,1,11,3004,11,14570,9
40555,40555,1,11,14570,11,14570,9
40556,101390,1,11,5828,11,14570,9
40557,162228,1,11,3642,11,14568,9
40558,162232,1,11,3642,11,14568,9
40559,162236,1,11,3642,11,14568,9
40560,194240,1,11,3042,11,14568,9
40561,171174,1,11,3452,11,14568,9
40562,162248,1,11,3642,11,14568,9
40563,65547,1,11,9014,11,14566,9
40564,40564,1,11,14566,11,14566,9
40565,138377,1,11,4270,11,14566,9
40566,43698,1,11,13522,11,14566,9
40567,40567,1,11,14566,11,14566,9
40568,160204,1,11,3688,11,14564,9
40569,148753,1,11,3972,11,14564,9
40570,178508,1,11,3310,11,14564,9
40571,105589,1,11,5596,11,14564,9
40572,194628,1,11,3036,11,14564,9
40573,94666,1,11,6242,11,14564,9
40574,182583,1,11,3236,11,14562,9
40575,182025,1,11,3246,11,14562,9
40576,103552,1,11,5706,11,14562,9
40577,121731,1,11,4854,11,14562,9
40578,182601,1,11,3236,11,14562,9
40579,197470,1,11,2992,11,14560,9
40580,184639,1,11,3200,11,14560,9
40581,195390,1,11,3024,11,14560,9
40582,187460,1,11,3152,11,14560,9
40583,162332,1,11,3640,11,14560,9
40584,199360,1,11,2964,11,14560,9
40585,40585,1,11,14558,11,14558,9
40586,189254,1,11,3122,11,14558,9
40587,122739,1,11,4814,11,14558,9
40588,139556,1,11,4234,11,14558,9
40589,40589,1,11,14558,11,14558,9
40590,198932,1,11,2970,11,14556,9
40591,121773,1,11,4852,11,14556,9
40592,156477,1,11,3776,11,14556,9
40593,152838,1,11,3866,11,14556,9
40594,121782,1,11,4852,11,14556,9
40595,167394,1,11,3530,11,14556,9
40596,192831,1,11,3064,11,14554,9
40597,40597,1,11,14554,11,14554,9
40598,146689,1,11,4028,11,14554,9
40599,132901,1,11,4446,11,14554,9
40600,192850,1,11,3064,11,14554,9
40601,80047,1,11,7382,11,14554,9
40602,183719,1,11,3216,11,14552,9
40603,162412,1,11,3638,11,14552,9
40604,172567,1,11,3424,11,14552,9
40605,184076,1,11,3210,11,14552,9
40606,162424,1,11,3638,11,14552,9
40607,145025,1,11,4074,11,14550,9
40608,196425,1,11,3008,11,14550,9
40609,121827,1,11,4850,11,14550,9
40610,190605,1,11,3100,11,14550,9
40611,121833,1,11,4850,11,14550,9
40612,189150,1,11,3124,11,14550,9
40613,123658,1,11,4778,11,14548,9
40614,152754,1,11,3868,11,14548,9
40615,81230,1,11,7274,11,14548,9
40616,81232,1,11,7274,11,14548,9
40617,81234,1,11,7274,11,14548,9
40618,167279,1,11,3532,11,14546,9
40619,156889,1,11,3766,11,14546,9
40620,145460,1,11,4062,11,14546,9
40621,50911,1,11,11606,11,14546,9
40622,142177,1,11,4156,11,14546,9
40623,94787,1,11,6234,11,14546,9
40624,182808,1,11,3232,11,14544,9
40625,196950,1,11,3000,11,14544,9
40626,182817,1,11,3232,11,14544,9
40627,162508,1,11,3636,11,14544,9
40628,182826,1,11,3232,11,14544,9
40629,188668,1,11,3132,11,14544,9
40630,157979,1,11,3740,11,14542,9
40631,40631,1,11,14542,11,14542,9
40632,174504,1,11,3386,11,14542,9
40633,150047,1,11,3938,11,14542,9
40634,159962,1,11,3694,11,14542,9
40635,196290,1,11,3010,11,14540,9
40636,101590,1,11,5816,11,14540,9
40637,81274,1,11,7270,11,14540,9
40638,189020,1,11,3126,11,14540,9
40639,81278,1,11,7270,11,14540,9
40640,184658,1,11,3200,11,14540,9
40641,167187,1,11,3534,11,14538,9
40642,121926,1,11,4846,11,14538,9
40643,121929,1,11,4846,11,14538,9
40644,130842,1,11,4516,11,14538,9
40645,133265,1,11,4434,11,14538,9
40646,162584,1,11,3634,11,14536,9
40647,188889,1,11,3128,11,14536,9
40648,162592,1,11,3634,11,14536,9
40649,162596,1,11,3634,11,14536,9
40650,186990,1,11,3160,11,14536,9
40651,192602,1,11,3068,11,14536,9
40652,132119,1,4,12298,11,14534,9
40653,194231,1,9,3718,11,14534,9
40654,142289,1,11,4152,11,14532,9
40655,105703,1,5,12298,11,14534,9
40656,171699,1,8,4732,11,14534,9
40657,193587,1,11,3052,11,14532,9
40658,142303,1,11,4152,11,14532,9
40659,189742,1,11,3114,11,14532,9
40660,197220,1,11,2996,11,14532,9
40661,192722,1,11,3066,11,14532,9
40662,196182,1,11,3012,11,14532,9
40663,53761,1,11,10990,11,14530,9
40664,197608,1,11,2990,11,14530,9
40665,108975,1,11,5422,11,14530,9
40666,101665,1,11,5812,11,14530,9
40667,79915,1,11,7394,11,14530,9
40668,101670,1,11,5812,11,14530,9
40669,167299,1,8,4856,11,14528,9
40670,178948,1,10,3632,11,14528,9
40671,198836,1,9,3632,11,14528,9
40672,162688,1,8,4994,11,14528,9
40673,162692,1,8,4994,11,14528,9
40674,183033,1,11,3228,11,14526,9
40675,181575,1,11,3254,11,14526,9
40676,183042,1,11,3228,11,14526,9
40677,156897,1,11,3766,11,14526,9
40678,183051,1,11,3228,11,14526,9
40679,137997,1,11,4282,11,14526,9
40680,163395,1,11,3616,11,14524,9
40681,123454,1,11,4786,11,14524,9
40682,81364,1,11,7262,11,14524,9
40683,81366,1,11,7262,11,14524,9
40684,101668,1,11,5812,11,14524,9
40685,81370,1,11,7262,11,14524,9
40686,43566,1,11,13562,11,14522,9
40687,192211,1,11,3074,11,14522,9
40688,134779,1,11,4384,11,14522,9
40689,196047,1,11,3014,11,14522,9
40690,188786,1,11,3130,11,14522,9
40691,191829,1,7,4840,11,14520,9
40692,186505,1,9,3872,11,14520,9
40693,122079,1,4,13310,11,14520,9
40694,101735,1,8,7986,11,14520,9
40695,149215,1,9,4840,11,14520,9
40696,167871,1,8,4840,11,14520,9
40697,40697,1,11,14518,11,14518,9
40698,177327,1,11,3332,11,14518,9
40699,40699,1,11,14518,11,14518,9
40700,193732,1,11,3050,11,14518,9
40701,94969,1,11,6222,11,14518,9
40702,170563,1,4,9526,11,14516,9
40703,183214,1,11,3224,11,14512,9
40704,192337,1,8,4224,11,14516,9
40705,154679,1,10,4202,11,14516,9
40706,39919,1,4,40706,11,14516,9
40707,171874,1,9,4202,11,14516,9
40708,111947,1,6,9676,11,14514,9
40709,162836,1,11,3628,11,14512,9
40710,166911,1,10,3894,11,14514,9
40711,162844,1,11,3628,11,14512,9
40712,186263,1,8,4362,11,14514,9
40713,149281,1,9,4838,11,14514,9
40714,162856,1,11,3628,11,14512,9
40715,162860,1,11,3628,11,14512,9
40716,195912,1,11,3016,11,14512,9
40717,162868,1,11,3628,11,14512,9
